"","ID","condition","gender","order","difficulty","falseAlarm","trial","decide","signal","humanResp","humanRT","autoResp","ACC","stimlength","A","B","C","Y_bar.jkl"
"113",40,4,2,1,2,2,60.5,1,0.55,0.55,0.727302686373333,0.55,0.866666666666667,2.57925911268008,1,2,2,0.856666666666667
"114",42,4,1,2,2,2,60.5,1,0.466666666666667,0.433333333333333,1.16805993119882,0.45,0.883333333333333,2.50072618854925,1,2,2,0.856666666666667
"115",43,4,2,3,2,2,60.5,1,0.433333333333333,0.441666666666667,0.979229615131833,0.441666666666667,0.908333333333333,2.43048559265575,1,2,2,0.856666666666667
"116",44,4,1,4,2,2,60.5,1,0.516666666666667,0.541666666666667,0.803027911981035,0.533333333333333,0.841666666666667,2.51595629363458,1,2,2,0.856666666666667
"117",45,4,1,4,2,2,60.5,1,0.441666666666667,0.466666666666667,0.606416638692183,0.441666666666667,0.941666666666667,2.49923784617283,1,2,2,0.856666666666667
"118",48,4,1,1,2,2,60.5,1,0.483333333333333,0.508333333333333,0.787147420644583,0.458333333333333,0.841666666666667,2.46308476839817,1,2,2,0.856666666666667
"119",50,4,1,2,2,2,60.5,1,0.508333333333333,0.458333333333333,0.975647596518058,0.516666666666667,0.85,2.535857621725,1,2,2,0.856666666666667
"120",52,4,2,4,2,2,60.5,1,0.483333333333333,0.458333333333333,0.768724727630695,0.5,0.825,2.50203184334642,1,2,2,0.856666666666667
"121",1,5,1,1,1,1,60.5,1,0.541666666666667,0.508333333333333,1.03049510518717,0.566666666666667,0.866666666666667,2.51247499196117,1,1,1,0.862222222222222
"122",2,5,1,2,1,1,60.5,1,0.525,0.541666666666667,0.771821626027408,0.558333333333333,0.816666666666667,2.51132826127958,1,1,1,0.862222222222222
"123",6,5,1,3,1,1,60.5,1,0.55,0.533333333333333,0.802514900763892,0.533333333333333,0.933333333333333,2.517467936325,1,1,1,0.862222222222222
"124",8,5,1,1,1,1,60.5,1,0.575,0.533333333333333,0.78882199525825,0.508333333333333,0.908333333333333,2.52849175696267,1,1,1,0.862222222222222
"125",9,5,1,1,1,1,60.5,1,0.483333333333333,0.466666666666667,1.04587103327132,0.45,0.916666666666667,2.50342428224858,1,1,1,0.862222222222222
"126",10,5,1,2,1,1,60.5,1,0.533333333333333,0.45,0.706885651747358,0.55,0.783333333333333,2.53605077427483,1,1,1,0.862222222222222
"127",12,5,1,4,1,1,60.5,1,0.466666666666667,0.508333333333333,0.731546598672917,0.483333333333333,0.925,2.4981358811365,1,1,1,0.862222222222222
"128",13,5,2,4,1,1,60.5,1,0.483333333333333,0.508333333333333,0.730877415339158,0.475,0.891666666666667,2.509123507434,1,1,1,0.862222222222222
"129",16,5,1,1,1,1,60.5,1,0.508333333333333,0.491666666666667,0.714395125706975,0.591666666666667,0.95,2.49432889975792,1,1,1,0.862222222222222
"130",18,5,1,2,1,1,60.5,1,0.433333333333333,0.466666666666667,0.6513956427573,0.45,0.65,2.4404498308725,1,1,1,0.862222222222222
"131",19,5,1,3,1,1,60.5,1,0.466666666666667,0.491666666666667,1.01636014382056,0.483333333333333,0.925,2.4767687565565,1,1,1,0.862222222222222
"132",22,5,1,3,1,1,60.5,1,0.483333333333333,0.416666666666667,0.775685536861475,0.491666666666667,0.833333333333333,2.47144626682775,1,1,1,0.862222222222222
"133",26,5,2,2,1,1,60.5,1,0.483333333333333,0.441666666666667,0.536916150649308,0.491666666666667,0.758333333333333,2.49230951389208,1,1,1,0.862222222222222
"134",28,5,2,4,1,1,60.5,1,0.408333333333333,0.441666666666667,0.723461055755608,0.483333333333333,0.916666666666667,2.43652643180533,1,1,1,0.862222222222222
"135",29,5,2,4,1,1,60.5,1,0.45,0.391666666666667,0.8207602898281,0.466666666666667,0.875,2.45903930594142,1,1,1,0.862222222222222
"136",30,5,2,3,1,1,60.5,1,0.466666666666667,0.416666666666667,0.774814182519708,0.475,0.733333333333333,2.47806775230467,1,1,1,0.862222222222222
"137",32,5,2,1,1,1,60.5,1,0.425,0.391666666666667,0.7086212774117,0.466666666666667,0.866666666666667,2.43788452254417,1,1,1,0.862222222222222
"138",34,5,1,2,1,1,60.5,1,0.525,0.458333333333333,1.0041916886963,0.508333333333333,0.866666666666667,2.51294610435042,1,1,1,0.862222222222222
"139",35,5,1,3,1,1,60.5,1,0.508333333333333,0.525,0.698082419236417,0.483333333333333,0.916666666666667,2.50325770217708,1,1,1,0.862222222222222
"140",36,5,2,4,1,1,60.5,1,0.466666666666667,0.483333333333333,1.27808729410178,0.45,0.85,2.4801222309275,1,1,1,0.862222222222222
"141",37,5,1,4,1,1,60.5,1,0.541666666666667,0.558333333333333,0.935626496871283,0.533333333333333,0.95,2.50057169361625,1,1,1,0.862222222222222
"142",38,5,1,3,1,1,60.5,1,0.516666666666667,0.45,0.817606319983967,0.516666666666667,0.833333333333333,2.49902958213883,1,1,1,0.862222222222222
